#       Tempo      Altitude       Vel rad     Densid    Volume    Raio balão
1964.30000000 5053.00039209   -0.02951586    0.72322319    8.65850749    1.27384956
1964.40000000 5052.99744511   -0.02942377    0.72322342    8.65850657    1.27384951
1964.50000000 5052.99450734   -0.02933154    0.72322364    8.65850564    1.27384947
1964.60000000 5052.99157880   -0.02923916    0.72322387    8.65850472    1.27384942
1964.70000000 5052.98865951   -0.02914663    0.72322409    8.65850381    1.27384938
1964.80000000 5052.98574948   -0.02905396    0.72322431    8.65850289    1.27384933
1964.90000000 5052.98284873   -0.02896115    0.72322454    8.65850198    1.27384929
1965.00000000 5052.97995726   -0.02886819    0.72322476    8.65850107    1.27384924
1965.10000000 5052.97707509   -0.02877509    0.72322498    8.65850017    1.27384920
1965.20000000 5052.97420225   -0.02868185    0.72322520    8.65849926    1.27384916
1965.30000000 5052.97133873   -0.02858846    0.72322542    8.65849836    1.27384911
1965.40000000 5052.96848456   -0.02849494    0.72322564    8.65849747    1.27384907
1965.50000000 5052.96563975   -0.02840127    0.72322586    8.65849657    1.27384902
1965.60000000 5052.96280431   -0.02830747    0.72322607    8.65849568    1.27384898
1965.70000000 5052.95997826   -0.02821352    0.72322629    8.65849479    1.27384894
1965.80000000 5052.95716161   -0.02811943    0.72322651    8.65849391    1.27384889
1965.90000000 5052.95435438   -0.02802521    0.72322672    8.65849303    1.27384885
1966.00000000 5052.95155657   -0.02793085    0.72322694    8.65849215    1.27384881
1966.10000000 5052.94876821   -0.02783635    0.72322715    8.65849127    1.27384876
1966.20000000 5052.94598931   -0.02774171    0.72322736    8.65849040    1.27384872
1966.30000000 5052.94321987   -0.02764693    0.72322758    8.65848953    1.27384868
1966.40000000 5052.94045993   -0.02755202    0.72322779    8.65848866    1.27384864
1966.50000000 5052.93770947   -0.02745698    0.72322800    8.65848780    1.27384859
1966.60000000 5052.93496853   -0.02736180    0.72322821    8.65848693    1.27384855
1966.70000000 5052.93223712   -0.02726649    0.72322842    8.65848608    1.27384851
1966.80000000 5052.92951524   -0.02717104    0.72322863    8.65848522    1.27384847
1966.90000000 5052.92680291   -0.02707546    0.72322884    8.65848437    1.27384843
1967.00000000 5052.92410015   -0.02697974    0.72322904    8.65848352    1.27384838
1967.10000000 5052.92140697   -0.02688390    0.72322925    8.65848267    1.27384834
1967.20000000 5052.91872338   -0.02678792    0.72322946    8.65848183    1.27384830
1967.30000000 5052.91604939   -0.02669181    0.72322966    8.65848099    1.27384826
1967.40000000 5052.91338502   -0.02659557    0.72322986    8.65848015    1.27384822
1967.50000000 5052.91073028   -0.02649920    0.72323007    8.65847932    1.27384818
1967.60000000 5052.90808519   -0.02640270    0.72323027    8.65847849    1.27384814
1967.70000000 5052.90544975   -0.02630607    0.72323047    8.65847766    1.27384810
1967.80000000 5052.90282398   -0.02620932    0.72323067    8.65847683    1.27384806
1967.90000000 5052.90020789   -0.02611243    0.72323088    8.65847601    1.27384802
1968.00000000 5052.89760150   -0.02601542    0.72323108    8.65847519    1.27384798
1968.10000000 5052.89500481   -0.02591828    0.72323127    8.65847438    1.27384794
1968.20000000 5052.89241784   -0.02582102    0.72323147    8.65847356    1.27384790
1968.30000000 5052.88984061   -0.02572363    0.72323167    8.65847275    1.27384786
1968.40000000 5052.88727312   -0.02562611    0.72323187    8.65847195    1.27384782
1968.50000000 5052.88471539   -0.02552847    0.72323206    8.65847114    1.27384778
1968.60000000 5052.88216743   -0.02543071    0.72323226    8.65847034    1.27384774
1968.70000000 5052.87962925   -0.02533282    0.72323245    8.65846954    1.27384770
1968.80000000 5052.87710087   -0.02523481    0.72323265    8.65846875    1.27384766
1968.90000000 5052.87458229   -0.02513668    0.72323284    8.65846796    1.27384762
1969.00000000 5052.87207354   -0.02503842    0.72323303    8.65846717    1.27384758
1969.10000000 5052.86957461   -0.02494005    0.72323322    8.65846638    1.27384754
1969.20000000 5052.86708553   -0.02484155    0.72323342    8.65846560    1.27384751
1969.30000000 5052.86460631   -0.02474293    0.72323361    8.65846482    1.27384747
1969.40000000 5052.86213695   -0.02464420    0.72323380    8.65846405    1.27384743
1969.50000000 5052.85967747   -0.02454534    0.72323398    8.65846327    1.27384739
1969.60000000 5052.85722789   -0.02444636    0.72323417    8.65846250    1.27384735
1969.70000000 5052.85478821   -0.02434727    0.72323436    8.65846174    1.27384732
1969.80000000 5052.85235844   -0.02424806    0.72323455    8.65846097    1.27384728
1969.90000000 5052.84993860   -0.02414873    0.72323473    8.65846021    1.27384724
1970.00000000 5052.84752870   -0.02404929    0.72323492    8.65845946    1.27384720
1970.10000000 5052.84512874   -0.02394973    0.72323510    8.65845870    1.27384717
1970.20000000 5052.84273875   -0.02385005    0.72323528    8.65845795    1.27384713
1970.30000000 5052.84035874   -0.02375026    0.72323547    8.65845720    1.27384709
1970.40000000 5052.83798871   -0.02365035    0.72323565    8.65845646    1.27384706
1970.50000000 5052.83562867   -0.02355033    0.72323583    8.65845572    1.27384702
1970.60000000 5052.83327864   -0.02345020    0.72323601    8.65845498    1.27384698
1970.70000000 5052.83093863   -0.02334996    0.72323619    8.65845424    1.27384695
1970.80000000 5052.82860865   -0.02324960    0.72323637    8.65845351    1.27384691
1970.90000000 5052.82628872   -0.02314913    0.72323655    8.65845278    1.27384688
1971.00000000 5052.82397883   -0.02304855    0.72323672    8.65845205    1.27384684
1971.10000000 5052.82167901   -0.02294786    0.72323690    8.65845133    1.27384681
1971.20000000 5052.81938926   -0.02284705    0.72323707    8.65845061    1.27384677
1971.30000000 5052.81710960   -0.02274614    0.72323725    8.65844990    1.27384674
1971.40000000 5052.81484004   -0.02264512    0.72323742    8.65844918    1.27384670
1971.50000000 5052.81258058   -0.02254399    0.72323760    8.65844847    1.27384667
1971.60000000 5052.81033124   -0.02244276    0.72323777    8.65844777    1.27384663
1971.70000000 5052.80809203   -0.02234141    0.72323794    8.65844706    1.27384660
1971.80000000 5052.80586297   -0.02223996    0.72323811    8.65844636    1.27384656
1971.90000000 5052.80364405   -0.02213840    0.72323828    8.65844566    1.27384653
1972.00000000 5052.80143529   -0.02203674    0.72323845    8.65844497    1.27384649
1972.10000000 5052.79923670   -0.02193497    0.72323862    8.65844428    1.27384646
1972.20000000 5052.79704830   -0.02183310    0.72323879    8.65844359    1.27384643
1972.30000000 5052.79487009   -0.02173112    0.72323896    8.65844291    1.27384639
1972.40000000 5052.79270208   -0.02162904    0.72323912    8.65844222    1.27384636
1972.50000000 5052.79054428   -0.02152685    0.72323929    8.65844155    1.27384633
1972.60000000 5052.78839671   -0.02142457    0.72323945    8.65844087    1.27384629
1972.70000000 5052.78625937   -0.02132218    0.72323962    8.65844020    1.27384626
1972.80000000 5052.78413228   -0.02121969    0.72323978    8.65843953    1.27384623
1972.90000000 5052.78201544   -0.02111709    0.72323994    8.65843887    1.27384619
1973.00000000 5052.77990886   -0.02101440    0.72324010    8.65843820    1.27384616
1973.10000000 5052.77781256   -0.02091161    0.72324026    8.65843754    1.27384613
1973.20000000 5052.77572654   -0.02080871    0.72324042    8.65843689    1.27384610
1973.30000000 5052.77365082   -0.02070572    0.72324058    8.65843624    1.27384607
1973.40000000 5052.77158540   -0.02060263    0.72324074    8.65843559    1.27384603
1973.50000000 5052.76953030   -0.02049945    0.72324090    8.65843494    1.27384600
1973.60000000 5052.76748552   -0.02039616    0.72324106    8.65843430    1.27384597
1973.70000000 5052.76545107   -0.02029278    0.72324121    8.65843366    1.27384594
1973.80000000 5052.76342696   -0.02018930    0.72324137    8.65843302    1.27384591
1973.90000000 5052.76141321   -0.02008573    0.72324152    8.65843239    1.27384588
1974.00000000 5052.75940982   -0.01998206    0.72324168    8.65843176    1.27384585
1974.10000000 5052.75741680   -0.01987829    0.72324183    8.65843113    1.27384582
1974.20000000 5052.75543417   -0.01977443    0.72324198    8.65843051    1.27384579
1974.30000000 5052.75346192   -0.01967048    0.72324213    8.65842989    1.27384575
1974.40000000 5052.75150007   -0.01956644    0.72324228    8.65842928    1.27384572
1974.50000000 5052.74954863   -0.01946230    0.72324243    8.65842866    1.27384569
1974.60000000 5052.74760761   -0.01935807    0.72324258    8.65842805    1.27384566
1974.70000000 5052.74567702   -0.01925375    0.72324273    8.65842744    1.27384563
1974.80000000 5052.74375687   -0.01914934    0.72324288    8.65842684    1.27384561
1974.90000000 5052.74184716   -0.01904483    0.72324302    8.65842624    1.27384558
1975.00000000 5052.73994790   -0.01894024    0.72324317    8.65842564    1.27384555
1975.10000000 5052.73805911   -0.01883556    0.72324331    8.65842505    1.27384552
1975.20000000 5052.73618079   -0.01873079    0.72324346    8.65842446    1.27384549
1975.30000000 5052.73431296   -0.01862593    0.72324360    8.65842387    1.27384546
1975.40000000 5052.73245561   -0.01852098    0.72324374    8.65842329    1.27384543
1975.50000000 5052.73060876   -0.01841595    0.72324388    8.65842271    1.27384540
1975.60000000 5052.72877243   -0.01831083    0.72324403    8.65842213    1.27384537
1975.70000000 5052.72694660   -0.01820562    0.72324417    8.65842156    1.27384535
1975.80000000 5052.72513130   -0.01810032    0.72324430    8.65842099    1.27384532
1975.90000000 5052.72332654   -0.01799495    0.72324444    8.65842042    1.27384529
1976.00000000 5052.72153232   -0.01788948    0.72324458    8.65841986    1.27384526
1976.10000000 5052.71974864   -0.01778394    0.72324472    8.65841930    1.27384524
1976.20000000 5052.71797553   -0.01767830    0.72324485    8.65841874    1.27384521
1976.30000000 5052.71621298   -0.01757259    0.72324499    8.65841818    1.27384518
1976.40000000 5052.71446101   -0.01746679    0.72324512    8.65841763    1.27384515
1976.50000000 5052.71271963   -0.01736091    0.72324526    8.65841709    1.27384513
1976.60000000 5052.71098883   -0.01725495    0.72324539    8.65841654    1.27384510
1976.70000000 5052.70926864   -0.01714891    0.72324552    8.65841600    1.27384507
1976.80000000 5052.70755905   -0.01704279    0.72324565    8.65841546    1.27384505
1976.90000000 5052.70586008   -0.01693659    0.72324578    8.65841493    1.27384502
1977.00000000 5052.70417174   -0.01683031    0.72324591    8.65841440    1.27384500
1977.10000000 5052.70249403   -0.01672395    0.72324604    8.65841387    1.27384497
1977.20000000 5052.70082695   -0.01661751    0.72324617    8.65841335    1.27384494
1977.30000000 5052.69917053   -0.01651099    0.72324630    8.65841283    1.27384492
1977.40000000 5052.69752476   -0.01640440    0.72324642    8.65841231    1.27384489
1977.50000000 5052.69588965   -0.01629773    0.72324655    8.65841180    1.27384487
1977.60000000 5052.69426521   -0.01619098    0.72324667    8.65841128    1.27384484
1977.70000000 5052.69265146   -0.01608416    0.72324680    8.65841078    1.27384482
1977.80000000 5052.69104838   -0.01597726    0.72324692    8.65841027    1.27384479
1977.90000000 5052.68945601   -0.01587029    0.72324704    8.65840977    1.27384477
1978.00000000 5052.68787433   -0.01576324    0.72324716    8.65840928    1.27384474
1978.10000000 5052.68630336   -0.01565612    0.72324728    8.65840878    1.27384472
1978.20000000 5052.68474311   -0.01554893    0.72324740    8.65840829    1.27384470
1978.30000000 5052.68319358   -0.01544166    0.72324752    8.65840780    1.27384467
1978.40000000 5052.68165478   -0.01533432    0.72324764    8.65840732    1.27384465
1978.50000000 5052.68012671   -0.01522691    0.72324776    8.65840684    1.27384463
1978.60000000 5052.67860940   -0.01511943    0.72324787    8.65840636    1.27384460
1978.70000000 5052.67710283   -0.01501188    0.72324799    8.65840589    1.27384458
1978.80000000 5052.67560702   -0.01490426    0.72324810    8.65840542    1.27384456
1978.90000000 5052.67412198   -0.01479657    0.72324822    8.65840495    1.27384453
1979.00000000 5052.67264771   -0.01468881    0.72324833    8.65840449    1.27384451
1979.10000000 5052.67118422   -0.01458098    0.72324844    8.65840403    1.27384449
1979.20000000 5052.66973152   -0.01447308    0.72324856    8.65840357    1.27384446
1979.30000000 5052.66828961   -0.01436512    0.72324867    8.65840312    1.27384444
1979.40000000 5052.66685850   -0.01425709    0.72324878    8.65840267    1.27384442
1979.50000000 5052.66543820   -0.01414899    0.72324888    8.65840222    1.27384440
1979.60000000 5052.66402871   -0.01404083    0.72324899    8.65840178    1.27384438
1979.70000000 5052.66263003   -0.01393260    0.72324910    8.65840134    1.27384436
1979.80000000 5052.66124219   -0.01382431    0.72324921    8.65840090    1.27384433
1979.90000000 5052.65986517   -0.01371595    0.72324931    8.65840047    1.27384431
1980.00000000 5052.65849900   -0.01360753    0.72324942    8.65840004    1.27384429
1980.10000000 5052.65714367   -0.01349905    0.72324952    8.65839962    1.27384427
1980.20000000 5052.65579919   -0.01339050    0.72324962    8.65839919    1.27384425
1980.30000000 5052.65446557   -0.01328189    0.72324973    8.65839877    1.27384423
1980.40000000 5052.65314281   -0.01317322    0.72324983    8.65839836    1.27384421
1980.50000000 5052.65183093   -0.01306449    0.72324993    8.65839795    1.27384419
1980.60000000 5052.65052992   -0.01295570    0.72325003    8.65839754    1.27384417
1980.70000000 5052.64923979   -0.01284684    0.72325013    8.65839713    1.27384415
1980.80000000 5052.64796055   -0.01273793    0.72325023    8.65839673    1.27384413
1980.90000000 5052.64669221   -0.01262896    0.72325032    8.65839633    1.27384411
1981.00000000 5052.64543476   -0.01251993    0.72325042    8.65839593    1.27384409
1981.10000000 5052.64418822   -0.01241084    0.72325052    8.65839554    1.27384407
1981.20000000 5052.64295259   -0.01230170    0.72325061    8.65839515    1.27384405
1981.30000000 5052.64172788   -0.01219250    0.72325070    8.65839477    1.27384403
1981.40000000 5052.64051410   -0.01208324    0.72325080    8.65839439    1.27384401
